Timestamp,OS,Machine_ID,Hostname,RAM_Usage_MB,Swap_Usage_MB,CPU_Usage,Page_Faults
1747071314.494293,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3142.46875,127780502.890625,13.4,1391457
1747071315.006117,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3143.078125,127780501.796875,0.0,1391457
1747071315.5114398,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3132.484375,127780502.34375,13.7,1391458
1747071316.015202,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3132.75,127780503.4375,0.0,1391458
1747071316.5187058,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3142.0625,127780502.4375,10.3,1391460
1747071317.0229068,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3141.40625,127780502.984375,0.0,1391460
1747071317.528262,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3134.5625,127780501.828125,21.3,1391461
1747071318.033983,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3159.984375,127780447.484375,9.6,1391461
1747071318.539833,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3159.75,127780451.578125,11.3,1391749
1747071319.045729,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3151.46875,127780453.21875,9.5,1391749
1747071319.548828,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3139.171875,127780452.125,12.2,1392046
1747071320.053511,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3138.296875,127780451.453125,8.3,1392046
1747071320.556304,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3134.640625,127780451.453125,9.8,1392047
1747071321.078908,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3134.125,127780452.359375,0.0,1392047
1747071321.5823581,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3154.421875,127780452.90625,10.4,1392049
1747071322.08371,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3154.4375,127780451.265625,12.5,1392049
1747071322.591848,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3154.4375,127780451.25,15.6,1392050
1747071323.0972211,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3151.96875,127780446.875,0.0,1392050
1747071323.601381,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3145.546875,127780444.78125,11.4,1392198
1747071324.1063218,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3134.328125,127780444.234375,9.6,1392198
1747071324.6129951,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3129.5625,127780445.890625,11.7,1392209
1747071325.118436,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3132.078125,127780444.25,0.0,1392209
1747071325.62304,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3134.125,127780444.25,0.0,1392210
1747071326.124565,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3129.296875,127780444.75,9.1,1392210
1747071326.627269,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3155.578125,127780445.765625,0.0,1392211
1747071327.128835,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3153.9375,127780445.765625,10.4,1392211
1747071327.6344588,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3153.953125,127780440.96875,0.0,1392212
1747071328.140259,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3143.421875,127780440.96875,11.6,1392212
1747071328.646146,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3138.265625,127780439.875,0.0,1392213
1747071329.151602,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3120.484375,127780439.875,9.3,1392213
1747071329.6545029,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3120.265625,127780434.40625,0.0,1392224
1747071330.160235,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3120.3125,127780435.5,10.3,1392224
1747071330.6658502,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3136.796875,127780437.6875,0.0,1392225
1747071331.171317,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3136.796875,127780438.984375,11.7,1392225
1747071331.674721,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3129.984375,127780438.984375,11.9,1392226
1747071332.180646,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3129.984375,127780438.984375,10.3,1392226
1747071332.6880739,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3130.546875,127780440.078125,0.0,1392227
1747071333.194657,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3128.71875,127780440.625,11.2,1392227
1747071333.6984918,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3136.609375,127780438.984375,10.4,1392228
1747071334.2043798,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3135.0625,127780439.546875,11.8,1392228
1747071334.706343,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3122.578125,127780438.4375,11.8,1392239
1747071335.2117188,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3124.484375,127780439.15625,0.0,1392239
1747071335.715167,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3128.015625,127780440.671875,10.4,1392240
1747071336.218169,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3128.015625,127780441.765625,14.6,1392240
1747071336.7237089,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3135.5,127780444.03125,10.6,1392244
1747071337.229663,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3136.15625,127780444.046875,8.1,1392244
1747071337.735231,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3154.03125,127780444.0,16.3,1392245
1747071338.239868,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3142.859375,127780442.90625,10.5,1392245
1747071338.745748,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3148.359375,127780444.0,9.4,1392316
1747071339.251054,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3142.25,127780442.78125,0.0,1392316
1747071339.756381,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3119.203125,127780444.96875,10.9,1392348
1747071340.261409,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3119.203125,127780445.515625,0.0,1392348
1747071340.763924,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3152.234375,127780442.78125,11.4,1392349
1747071341.2761128,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3151.734375,127780443.328125,0.0,1392349
1747071341.785105,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3117.125,127780442.796875,11.7,1392350
1747071342.2883599,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3124.15625,127780442.6875,15.6,1392350
1747071342.791361,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3124.15625,127780443.171875,0.0,1392361
1747071343.297358,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3123.15625,127780442.09375,0.0,1392361
1747071343.8031812,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3115.203125,127780441.265625,0.0,1392437
1747071344.308442,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3111.71875,127780442.359375,0.0,1392437
1747071344.8101828,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3111.71875,127780438.53125,0.0,1392438
1747071345.315927,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3097.609375,127780437.984375,14.7,1392438
1747071345.8183181,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3097.796875,127780439.078125,10.1,1392439
1747071346.323104,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3126.640625,127780442.3125,21.3,1392439
1747071346.825495,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3126.140625,127780440.125,11.5,1392440
1747071347.326247,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3129.09375,127780444.5,25.8,1392440
1747071347.828914,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3103.65625,127780442.3125,10.5,1392444
1747071348.331743,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3106.484375,127780445.15625,18.1,1392444
1747071348.83728,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3109.6875,127780445.859375,24.5,1392455
1747071349.342575,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3114.78125,127780446.953125,13.2,1392455
1747071349.8547359,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3111.109375,127780445.90625,9.6,1392463
1747071350.3608162,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3114.375,127780445.359375,17.5,1392463
1747071350.866225,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3114.390625,127780445.359375,0.0,1392464
1747071351.3677208,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3140.078125,127780445.765625,0.0,1392464
1747071351.872283,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3136.484375,127780446.3125,0.0,1392465
1747071352.373996,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3134.828125,127780447.40625,0.0,1392465
1747071352.879698,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3108.453125,127780442.484375,9.5,1392466
1747071353.3850298,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3109.4375,127780442.78125,0.0,1392466
1747071353.889869,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3147.828125,127780441.671875,13.5,1392551
1747071354.3952472,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3148.625,127780443.3125,0.0,1392551
1747071354.8987331,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3145.28125,127780443.3125,7.6,1392586
1747071355.40431,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3142.875,127780443.3125,18.6,1392586
1747071355.906237,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3140.125,127780443.3125,11.5,1392587
1747071356.411579,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3156.109375,127780443.125,0.0,1392587
1747071356.913475,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3139.671875,127780442.734375,9.5,1392592
1747071357.42121,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3140.03125,127780442.1875,0.0,1392592
1747071357.9269068,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3117.0,127780441.640625,12.4,1392593
1747071358.432294,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3120.5,127780431.71875,0.0,1392593
1747071358.936831,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3121.609375,127780435.765625,15.5,1392676
1747071359.446178,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3122.5625,127780437.171875,0.0,1392676
1747071359.953753,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3123.046875,127780438.265625,10.9,1392751
1747071360.4591901,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3126.171875,127780438.8125,8.3,1392751
1747071360.964926,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3126.1875,127780438.265625,0.0,1392752
1747071361.472469,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3125.140625,127780438.8125,7.6,1392752
1747071361.978247,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3147.109375,127780438.265625,0.0,1392753
1747071362.483561,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3136.71875,127780439.359375,14.6,1392753
1747071362.985825,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3136.625,127780439.359375,0.0,1392757
1747071363.494302,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3128.78125,127780437.71875,9.4,1392757
1747071364.0054662,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3128.78125,127780424.046875,8.9,1392785
1747071364.508938,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3117.1875,127780425.734375,10.4,1392785
1747071365.014674,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3117.1875,127780424.09375,0.0,1392799
1747071365.5187042,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3121.71875,127780423.0,11.5,1392799
1747071366.024107,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3121.71875,127780422.734375,0.0,1392800
1747071366.529505,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3146.5625,127780424.375,11.5,1392800
1747071367.035428,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3147.171875,127780424.375,10.6,1392801
1747071367.54688,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3140.546875,127780422.734375,13.3,1392801
1747071368.059274,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3115.5,127780423.453125,11.7,1392802
1747071368.5645819,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3123.515625,127780424.46875,13.8,1392802
1747071369.07038,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3130.078125,127780423.421875,6.9,1392866
1747071369.581366,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3120.375,127780431.328125,11.0,1392866
1747071370.085254,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3120.375,127780433.515625,0.0,1392867
1747071370.588947,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3111.09375,127780435.703125,0.0,1392867
1747071371.093059,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3111.109375,127780435.703125,9.5,1392868
1747071371.604634,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3140.875,127780435.625,0.0,1392868
1747071372.115944,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3144.265625,127780437.6875,10.3,1392869
1747071372.621341,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3120.984375,127780438.234375,10.4,1392869
1747071373.126886,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3116.5625,127780434.953125,9.5,1392870
1747071373.638128,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3117.765625,127780432.953125,0.0,1392870
1747071374.149311,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3119.25,127780434.046875,8.3,1392881
1747071374.654691,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3120.0625,127780433.5,0.0,1392881
1747071375.1583092,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3113.53125,127780434.078125,9.5,1392882
1747071375.6651032,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3116.40625,127780435.171875,0.0,1392882
1747071376.170455,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3119.3125,127780434.390625,10.6,1392883
1747071376.6758451,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3143.8125,127780432.75,0.0,1392883
1747071377.181796,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3138.65625,127780432.203125,9.9,1392884
1747071377.682797,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3137.9375,127780430.078125,12.6,1392884
1747071378.188173,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3121.28125,127780432.90625,12.7,1392887
1747071378.6936052,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3118.65625,127780435.640625,0.0,1392887
1747071379.198464,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3116.015625,127780432.078125,0.0,1392915
1747071379.704052,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3117.390625,127780431.53125,10.5,1392915
1747071380.209398,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3111.0,127780432.09375,11.7,1392916
1747071380.710826,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3115.71875,127780432.078125,11.7,1392916
1747071381.215656,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3121.078125,127780432.09375,11.0,1392962
1747071381.7195048,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3139.9375,127780432.640625,0.0,1392962
1747071382.2212732,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3128.953125,127780433.5625,0.0,1392962
1747071382.722274,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3119.296875,127780434.625,10.4,1392964
1747071383.228064,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3119.171875,127780435.171875,0.0,1392964
1747071383.737209,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3106.890625,127780432.984375,9.3,1392965
1747071384.243443,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3111.8125,127780436.703125,10.6,1392965
1747071384.749044,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3112.75,127780437.796875,11.2,1392977
1747071385.250054,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3112.828125,127780438.34375,10.5,1392977
1747071385.757198,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3115.546875,127780436.28125,11.3,1392978
1747071386.268169,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3115.578125,127780435.234375,0.0,1392978
1747071386.774027,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3141.703125,127780434.140625,12.7,1392979
1747071387.280226,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3135.515625,127780434.671875,15.6,1392979
1747071387.790424,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3121.09375,127780433.71875,11.0,1392980
1747071388.295755,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3121.34375,127780433.859375,0.0,1392980
1747071388.796932,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3113.8125,127780434.9375,0.0,1392981
1747071389.302189,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3116.21875,127780435.484375,16.0,1392981
1747071389.812704,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3110.328125,127780434.421875,0.0,1392992
1747071390.318091,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3110.328125,127780436.609375,35.4,1392992
1747071390.82361,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3138.671875,127780440.0,0.0,1393088
1747071391.3295202,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3158.75,127780437.921875,22.6,1393088
1747071391.832451,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3157.40625,127780435.71875,0.0,1393089
1747071392.3384771,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3157.40625,127780436.265625,19.6,1393089
1747071392.843936,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3136.515625,127780435.71875,0.0,1393093
1747071393.3493629,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3125.390625,127780436.96875,20.4,1393093
1747071393.852698,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3129.84375,127780435.328125,0.0,1393475
1747071394.3581219,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3132.328125,127780437.515625,23.7,1393475
1747071394.862335,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3117.890625,127780511.734375,0.0,1393503
1747071395.365844,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3120.546875,127780511.734375,13.0,1393503
1747071395.8760471,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3120.796875,127780534.09375,11.3,1393552
1747071396.386317,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3152.40625,127780513.46875,11.8,1393552
1747071396.889027,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3153.625,127780512.921875,0.0,1393603
1747071397.3948328,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3149.140625,127780512.375,0.0,1393603
1747071397.908121,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3129.5,127780512.375,0.0,1393604
1747071398.41068,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3124.390625,127780513.6875,0.0,1393604
1747071398.916285,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3124.390625,127780513.03125,0.0,1393605
1747071399.421857,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3130.1875,127780514.125,0.0,1393605
1747071399.9399629,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3130.1875,127780515.0,14.1,1393616
1747071400.445477,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3127.515625,127780515.421875,0.0,1393616
1747071400.951062,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3130.0625,127780514.328125,0.0,1393750
1747071401.4542139,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3154.421875,127780514.328125,0.0,1393750
1747071401.959598,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3141.578125,127780510.625,0.0,1393751
1747071402.466264,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3143.28125,127780511.6875,0.0,1393751
1747071402.978936,Darwin,Rahuls-Mac-mini.local_Rahuls-Mac-mini.local,Rahuls-Mac-mini.local,3139.421875,127780511.140625,8.8,1393755
